54297;4
54299;5
54300;5
54302;5
54303;4
54304;5
54305;5
54307;4
54308;5
54314;4
54315;5
54318;5
54328;4
54352;4
54364;4
54377;6
54386;4
54395;4
54415;4
54416;5
54419;4
54421;4
54422;4
54424;4
54430;4
54437;5
54468;5
54471;5
54478;4
54484;4
54488;4
54495;4
54500;4
54502;4
54509;4
54516;5
54518;4
54521;4
54522;4
54523;4
54528;6
54532;4
54546;4
54561;5
54569;4
54572;5
54575;4
54578;4
54579;5
54582;5
54583;6
54586;4
54588;4
54598;4
54601;5
54602;5
54610;4
54614;4
54630;4
54639;4
54641;4
54642;4
54644;4
54656;4
54660;4
54665;4
54671;4
54672;4
54673;4
54679;4
54695;4
54701;4
54702;4
54707;4
54716;4
54727;4
54733;4
54736;4
54754;4
54758;4
54763;4
54769;4
54780;4
54784;7
54799;4
54800;4
54801;4
54802;4
54803;5
54804;4
54806;4
54813;4
54817;4
54818;4
54823;4
54827;4
54841;4
54853;4
54858;4
54866;4
54867;4
54868;4
54872;4
54873;4
54876;4
54877;4
54878;4
54879;4
54880;4
54886;4
54892;4
54920;4
54923;4
54934;4
54940;5
54941;4
54945;4
54967;4
54970;4
54972;5
54975;4
54977;4
54983;5
55014;4
55015;4
55016;4
55018;5
55037;6
55042;5
55044;4
55053;4
55064;5
55080;4
55081;4
55084;4
55085;4
55088;4
55095;5
55099;4
55107;4
55108;5
55109;4
55120;4
55128;6
55129;4
55134;4
55136;4
55138;5
55140;5
55141;4
55175;4
55177;4
55183;4
55196;4
55217;4
55219;4
55220;4
55225;4
55227;4
55229;4
55233;25
55234;46
55236;25
55238;18
55239;32
55241;36
55242;7
55243;42
55244;5
55245;27
55247;5
55248;37
55249;61
55250;5
55251;30
55252;48
55253;48
55254;43
55256;29
55257;24
55258;9
55259;24
55260;8
55261;32
55263;14
55264;45
55265;13
55266;13
55268;59
55269;38
55270;9
55275;36
55276;27
55277;28
55278;5
55280;29
55282;51
55283;38
55286;6
55287;32
55288;7
55291;18
55293;11
55294;41
55295;12
55297;66
55299;36
55300;28
55301;57
55302;14
55303;25
55305;19
55306;4
55307;11
55308;4
55309;36
55310;10
55311;30
55313;7
55314;5
55320;5
55322;34
55323;39
55324;38
55325;17
55326;5
55328;41
55330;4
55331;28
55339;5
55345;4
55353;4
55362;4
55367;4
55368;4
55376;4
55378;4
55382;4
55386;4
55417;4
55422;4
55450;4
55454;4
55462;4
55465;4
55471;4
55488;4
55500;4
55503;4
55504;4
55507;4
55520;4
55532;5
55540;5
55543;5
55545;4
55548;4
55550;4
55551;4
55556;4
55560;4
55569;5
55573;4
55581;4
55585;4
55593;5
55595;5
55596;4
55604;4
55606;4
55611;5
55612;4
55623;6
55624;4
55629;4
55635;4
55640;4
55651;6
55659;4
55663;4
55665;4
55667;4
55669;4
55671;4
55672;4
55675;4
55681;4
55682;4
55687;4
55693;4
55698;5
55699;6
55711;4
55712;4
55719;4
55720;4
55731;4
55733;4
55734;5
55739;4
55740;4
55746;4
55755;4
55762;4
55768;4
55780;4
55782;4
55790;5
55791;4
55798;4
55801;4
55805;4
55807;4
55810;4
55811;4
55812;5
55819;4
55823;5
55825;5
55830;4
55838;4
55844;4
55847;4
55854;4
55857;5
55859;4
55861;4
55862;4
55864;5
55865;4
55894;4
55898;4
55906;4
55907;4
55910;4
55913;5
55917;4
55920;5
55921;4
55923;4
55924;4
55926;4
55928;4
55933;4
55953;4
55957;6
55958;4
55969;4
55980;4
55998;4
56000;4
56007;4
56016;4
56021;5
56027;4
56028;4
56044;4
56058;4
56061;5
56065;4
56073;4
56076;4
56080;5
56103;4
56108;4
56109;4
56110;4
56112;5
56113;5
56126;4
56129;4
56131;4
56143;4
56149;4
56159;5
56167;4
56173;5
56176;4
56177;4
56180;4
56182;4
56184;4
56187;4
56190;5
56193;4
56200;4
56213;4
56218;4
56221;4
56227;5
56242;4
56249;4
56265;5
56302;4
56308;4
56313;5
56314;5
56316;4
56321;4
56327;4
56335;4
56359;4
56360;4
56365;5
56371;4
56375;4
56388;5
56396;4
56397;4
56409;4
56421;4
56446;4
56450;4
56471;4
56473;4
56477;4
56480;4
56482;4
56483;4
56484;4
56485;5
56486;4
56490;4
56499;4
56501;4
56502;4
56516;5
56523;5
56526;4
56528;4
56529;5
56532;5
56533;6
56534;4
56536;4
56538;4
56539;4
56540;4
56552;4
56553;4
56563;4
56568;4
56590;4
56591;4
56592;4
56595;5
56597;4
56600;4
56613;4
56638;4
56639;4
56643;4
56649;4
56668;4
56671;4
56673;6
56678;4
56679;4
56680;4
56685;4
56687;4
56689;4
56690;4
56694;5
56711;4
56741;4
56746;5
56747;4
56748;4
56749;4
56750;5
56753;4
56754;4
56756;5
56758;4
56760;4
56764;4
56771;5
56778;4
56787;4
56788;4
56790;4
56792;4
56795;4
56804;4
56836;4
56840;4
56843;4
56844;4
56850;4
56888;4
56894;4
56899;4
56903;5
56905;4
56908;5
56918;4
56928;4
56940;4
56944;4
56945;4
56950;4
56955;4
56956;5
56957;4
56961;5
56969;4
56972;4
56990;5
57000;4
57009;4
57010;6
57012;49
57013;5
57015;35
57016;14
57017;22
57019;24
57021;4
57022;15
57023;32
57024;37
57026;44
57027;8
57028;9
57029;11
57030;47
57032;12
57034;41
57035;13
57036;27
57037;40
57038;8
57039;10
57040;5
57041;20
57042;26
57043;8
57044;8
57045;20
57046;67
57051;46
57052;7
57053;6
57054;30
57055;22
57056;7
57057;8
57058;27
57060;4
57061;65
57062;24
57064;11
57065;55
57066;8
